_id,Date,Gender,Player/Team 1 Name,Player/Team 2 Name,Winner Name,Round Number,Court Name,Tournament Name,Score,MatchType
5f21ec6ee7362f4842634161,2016-10-13,Men,(5) Milos Raonic,Jack Sock,Jack Sock,Third Round,Union Pay 3,2016 ATP Shanghai Rolex Masters,(6-68)(4-6)(6-7),Singles
5f21ec6ee7362f4842634162,2016-10-13,Men,(6) Gael Monfils,(11) David Goffin,(11) David Goffin,Third Round,Union Pay 3,2016 ATP Shanghai Rolex Masters,(6-4)(4-6)(2-6),Singles
5f21ec6ee7362f4842634163,2016-10-13,Men,Mischa Zverev,Marcel Granollers,Mischa Zverev,Third Round,Union Pay 3,2016 ATP Shanghai Rolex Masters,(6-7)(6-4)(6-1),Singles
5f21ec75e7362f484263428b,2016-11-03,Men,Jan-Lennard Struff,John Isner,John Isner,Third Round,Court 1,2016 ATP BNP Paribas Masters,(4-5)(7-6)(3-6),Singles
5f21ec75e7362f484263428c,2016-11-03,Men,(1) Novak Djokovic,(14) Grigor Dimitrov,(1) Novak Djokovic,Third Round,Court Central,2016 ATP BNP Paribas Masters,(4-6)(6-2)(6-3),Singles
5f21ec75e7362f484263428d,2016-11-03,Men,(5) Kei Nishikori,(11) Jo-Wilfried Tsonga,(11) Jo-Wilfried Tsonga,Third Round,Court Central,2016 ATP BNP Paribas Masters,(6-63)(3-6)(6-7),Singles
5f21ec75e7362f484263428e,2016-11-03,Men,(9) Marin Cilic,(8) David Goffin,(9) Marin Cilic,Third Round,Court Central,2016 ATP BNP Paribas Masters,(6-3)(7-6),Singles
5f21ec75e7362f484263428f,2016-11-03,Men,(12) Richard Gasquet,Jack Sock,Jack Sock,Third Round,Court Central,2016 ATP BNP Paribas Masters,(2-6)(6-3)(5-7),Singles
5f21ec75e7362f4842634290,2016-11-03,Men,(13) Lucas Pouille,(2) Andy Murray,(2) Andy Murray,Third Round,Court Central,2016 ATP BNP Paribas Masters,(3-6)(0-6),Singles
5f21ec75e7362f4842634291,2016-11-03,Men,(7) Tomas Berdych,Gilles Simon,(7) Tomas Berdych,Third Round,Court Central,2016 ATP BNP Paribas Masters,(6-4)(6-3),Singles
5f21ec75e7362f4842634292,2016-11-03,Men,(16) Pablo Cuevas,(4) Milos Raonic,(4) Milos Raonic,Third Round,Court 1,2016 ATP BNP Paribas Masters,(6-4)(1-6)(2-6),Singles
5f21ec85e7362f48426344f6,2017-01-19,Men,(12) Jo-Wilfried Tsonga,(23) Jack Sock,(12) Jo-Wilfried Tsonga,Third Round,Margaret Court Arena,2017 Australian Open,(7-6)(7-5)(6-7)(6-3),Singles
5f21ec85e7362f48426344f7,2017-01-19,Men,(4) Stanislas Wawrinka,(29) Viktor Troicki,(4) Stanislas Wawrinka,Third Round,Rod Laver Arena,2017 Australian Open,(3-6)(6-2)(6-2)(7-6),Singles
5f21ec85e7362f48426344fa,2017-01-19,Men,Steve Darcis,Andreas Seppi,Andreas Seppi,Third Round,Show Court 3,2017 Australian Open,(6-4)(4-6)(6-7)(6-7),Singles
5f21ec85e7362f48426344fb,2017-01-19,Men,Mischa Zverev,Malek Jaziri,Mischa Zverev,Third Round,Show Court 2,2017 Australian Open,(6-1)(4-6)(6-3)(6-6),Singles
5f21ec85e7362f48426344fc,2017-01-19,Men,(1) Andy Murray,(31) Sam Querrey,(1) Andy Murray,Third Round,Hisense Arena,2017 Australian Open,(6-4)(6-2)(6-4),Singles
5f21ec85e7362f4842634500,2017-01-19,Women,(11) Elina Svitolina,(24) Anastasia Pavlyuchenkova,(24) Anastasia Pavlyuchenkova,Third Round,Margaret Court Arena,2017 Australian Open,(5-7)(6-4)(3-6),Singles
5f21ec85e7362f4842634501,2017-01-19,Women,Jelena Jankovic,(8) Svetlana Kuznetsova,(8) Svetlana Kuznetsova,Third Round,Hisense Arena,2017 Australian Open,(4-6)(7-5)(7-9),Singles
5f21ec86e7362f4842634505,2017-01-19,Women,Eugenie Bouchard,Coco Vandeweghe,Coco Vandeweghe,Third Round,Rod Laver Arena,2017 Australian Open,(4-6)(6-3)(5-7),Singles
5f21ec86e7362f4842634506,2017-01-19,Women,(1) Angelique Kerber,Kristyna Pliskova,(1) Angelique Kerber,Third Round,Rod Laver Arena,2017 Australian Open,(6-6)(6-4),Singles
5f21ec86e7362f484263451c,2017-01-20,Men,(27) Bernard Tomic,Daniel Evans,Daniel Evans,Third Round,Hisense Arena,2017 Australian Open,(5-7)(6-7)(6-7),Singles
5f21ec86e7362f484263451d,2017-01-20,Men,(10) Tomas Berdych,(17) Roger Federer,(17) Roger Federer,Third Round,Rod Laver Arena,2017 Australian Open,(2-6)(4-6)(4-6),Singles
5f21ec86e7362f484263451e,2017-01-20,Men,(8) Dominic Thiem,Benoit Paire,(8) Dominic Thiem,Third Round,Margaret Court Arena,2017 Australian Open,(6-1)(4-6)(6-4)(6-4),Singles
5f21ec86e7362f484263451f,2017-01-20,Men,Lukas Lacko,(5) Kei Nishikori,(5) Kei Nishikori,Third Round,Margaret Court Arena,2017 Australian Open,(4-6)(4-6)(4-6),Singles
5f21ec86e7362f4842634520,2017-01-20,Men,(20) Ivo Karlovic,(11) David Goffin,(11) David Goffin,Third Round,Hisense Arena,2017 Australian Open,(3-6)(2-6)(4-6),Singles
5f21ec86e7362f4842634521,2017-01-20,Women,Sorana Cirstea,Alison Riske,Sorana Cirstea,Third Round,Show Court 2,2017 Australian Open,(6-2)(7-6),Singles
5f21ec86e7362f4842634522,2017-01-20,Women,Ashleigh Barty,Mona Barthel,Mona Barthel,Third Round,Rod Laver Arena,2017 Australian Open,(4-6)(6-3)(3-6),Singles
5f21ec86e7362f4842634523,2017-01-20,Women,(16) Barbora Strycova,(21) Caroline Garcia,(16) Barbora Strycova,Third Round,Margaret Court Arena,2017 Australian Open,(6-2)(7-5),Singles
5f21ec86e7362f4842634524,2017-01-20,Women,(14) Elena Vesnina,Jennifer Brady,Jennifer Brady,Third Round,Show Court 2,2017 Australian Open,(6-7)(2-6),Singles
5f21ec86e7362f4842634525,2017-01-20,Women,Nicole Gibbs,(2) Serena Williams,(2) Serena Williams,Third Round,Rod Laver Arena,2017 Australian Open,(1-6)(3-6),Singles
5f21ec86e7362f4842634526,2017-01-20,Women,Yingying Duan,(13) Venus Williams,(13) Venus Williams,Third Round,Margaret Court Arena,2017 Australian Open,(1-6)(0-6),Singles
5f21ec86e7362f4842634527,2017-01-20,Women,(32) Anastasija Sevastova,(7) Garbine Muguruza,(7) Garbine Muguruza,Third Round,Margaret Court Arena,2017 Australian Open,(4-6)(2-6),Singles
5f21ec86e7362f4842634528,2017-01-20,Women,(6) Dominika Cibulkova,(30) Ekaterina Makarova,(30) Ekaterina Makarova,Third Round,Rod Laver Arena,2017 Australian Open,(2-6)(7-6)(3-6),Singles
5f21ec87e7362f4842634529,2017-01-20,Women,Maria Sakkari,Mirjana Lucic-Baroni,Mirjana Lucic-Baroni,Third Round,Show Court 3,2017 Australian Open,(6-3)(2-6)(3-6),Singles
5f21ec87e7362f484263452a,2017-01-20,Women,(17) Caroline Wozniacki,(9) Johanna Konta,(9) Johanna Konta,Third Round,Margaret Court Arena,2017 Australian Open,(3-6)(1-6),Singles
5f21ec87e7362f4842634541,2017-01-21,Men,(30) Pablo Carreno Busta,Denis Istomin,Denis Istomin,Third Round,Show Court 2,2017 Australian Open,(4-6)(6-4)(4-6)(6-4)(2-6),Singles
5f21ec87e7362f4842634542,2017-01-21,Men,(6) Gael Monfils,(32) Philipp Kohlschreiber,(6) Gael Monfils,Third Round,Margaret Court Arena,2017 Australian Open,(6-3)(7-6)(6-4),Singles
5f21ec87e7362f4842634543,2017-01-21,Men,(13) Roberto Bautista Agut,(21) David Ferrer,(13) Roberto Bautista Agut,Third Round,Show Court 3,2017 Australian Open,(7-5)(6-7)(7-6)(6-4),Singles
5f21ec87e7362f4842634545,2017-01-21,Men,(25) Gilles Simon,(3) Milos Raonic,(3) Milos Raonic,Third Round,Hisense Arena,2017 Australian Open,(2-6)(6-7)(6-3)(3-6),Singles
5f21ec87e7362f4842634546,2017-01-21,Men,(15) Grigor Dimitrov,(18) Richard Gasquet,(15) Grigor Dimitrov,Third Round,Rod Laver Arena,2017 Australian Open,(6-3)(6-2)(6-4),Singles
5f21ec87e7362f4842634547,2017-01-21,Men,(24) Alexander Zverev,(9) Rafael Nadal,(9) Rafael Nadal,Third Round,Rod Laver Arena,2017 Australian Open,(6-4)(3-6)(7-6)(3-6)(2-6),Singles
5f21ec87e7362f4842634549,2017-01-21,Women,(22) Daria Gavrilova,(12) Timea Bacsinszky,(22) Daria Gavrilova,Third Round,Rod Laver Arena,2017 Australian Open,(6-3)(5-7)(6-4),Singles
5f21ec87e7362f484263454b,2017-01-21,Women,(5) Karolina Pliskova,Jelena Ostapenko,(5) Karolina Pliskova,Third Round,Margaret Court Arena,2017 Australian Open,(4-6)(6-10)(1-8),Singles
5f21ec94e7362f484263473d,2017-02-22,Men,Qiang Wang,Kristina Mladenovic,Qiang Wang,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-1)(6-4),Singles
5f21ec94e7362f484263473e,2017-02-22,Men,(1) Angelique Kerber,Monica Puig,(1) Angelique Kerber,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-2)(6-3),Singles
5f21ec94e7362f484263473f,2017-02-22,Men,Kateryna Bondarenko,(10) Caroline Wozniacki,(10) Caroline Wozniacki,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-3)(2-6)(3-6),Singles
5f21ec94e7362f4842634740,2017-02-22,Men,Ekaterina Makarova,Lauren Davis,Lauren Davis,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-4)(1-6)(3-6),Singles
5f21ec94e7362f4842634741,2017-02-22,Men,Christina McHale,(7) Elina Svitolina,(7) Elina Svitolina,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-4)(4-6)(3-6),Singles
5f21ec94e7362f4842634742,2017-02-22,Men,Catherine Bellis,(4) Agnieszka Radwanska,Catherine Bellis,Third Round,Centre Court,2017 WTA Dubai Duty Free Tennis Championships,(6-4)(2-6)(6-2),Singles
5f21ec95e7362f4842634743,2017-02-22,Men,Peng Shuai,Anastasija Sevastova,Anastasija Sevastova,Third Round,Court 1,2017 WTA Dubai Duty Free Tennis Championships,(4-6)(3-6),Singles
5f21ec95e7362f4842634744,2017-02-22,Men,Ana Konjuh,(8) Elena Vesnina,Ana Konjuh,Third Round,Court 1,2017 WTA Dubai Duty Free Tennis Championships,(3-6)(6-4)(7-6),Singles
5f21ec9ee7362f48426348a5,2017-03-12,Women,Kayla Day,(7) Garbine Muguruza,(7) Garbine Muguruza,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(6-3)(5-7)(2-6),Singles
5f21ec9ee7362f48426348a6,2017-03-12,Women,(3) Karolina Pliskova,(29) Irina-Camelia Begu,(3) Karolina Pliskova,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(6-4)(7-6),Singles
5f21ec9ee7362f48426348a7,2017-03-12,Women,(10) Elina Svitolina,(24) Daria Gavrilova,(10) Elina Svitolina,Third Round,Stadium 4,2017 ATP & WTA BNP Paribas Open,(6-2)(6-1),Singles
5f21ec9ee7362f48426348a8,2017-03-12,Women,(11) Johanna Konta,(21) Caroline Garcia,(21) Caroline Garcia,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(6-3)(3-6)(6-7),Singles
5f21ec9ee7362f48426348a9,2017-03-12,Women,(5) Dominika Cibulkova,Kristyna Pliskova,(5) Dominika Cibulkova,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(2-6)(7-6)(7-6),Singles
5f21ec9ee7362f48426348aa,2017-03-12,Women,(26) Roberta Vinci,(8) Svetlana Kuznetsova,(8) Svetlana Kuznetsova,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(2-6)(6-2)(1-6),Singles
5f21ec9ee7362f48426348ab,2017-03-12,Women,(19) Anastasia Pavlyuchenkova,(17) Barbora Strycova,(19) Anastasia Pavlyuchenkova,Third Round,Stadium 4,2017 ATP & WTA BNP Paribas Open,(6-3)(6-2),Singles
5f21ec9ee7362f48426348ac,2017-03-12,Women,(18) Kiki Bertens,(15) Timea Bacsinszky,(15) Timea Bacsinszky,Third Round,Stadium 4,2017 ATP & WTA BNP Paribas Open,(3-6)(7-5)(6-7),Singles
5f21ec9ee7362f48426348ad,2017-03-13,Men,(29) Mischa Zverev,(8) Dominic Thiem,(8) Dominic Thiem,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(1-6)(4-6),Singles
5f21ec9ee7362f48426348ae,2017-03-13,Men,(10) Gael Monfils,(20) John Isner,(10) Gael Monfils,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(6-2)(6-4),Singles
5f21ec9fe7362f48426348af,2017-03-13,Men,Yoshihito Nishioka,(13) Tomas Berdych,Yoshihito Nishioka,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(1-6)(7-6)(6-4),Singles
5f21ec9fe7362f48426348b0,2017-03-13,Men,(21) Pablo Carreno Busta,(16) Roberto Bautista Agut,(21) Pablo Carreno Busta,Third Round,Stadium 4,2017 ATP & WTA BNP Paribas Open,,Singles
5f21ec9fe7362f48426348b1,2017-03-13,Men,(3) Stanislas Wawrinka,(28) Philipp Kohlschreiber,(3) Stanislas Wawrinka,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(7-5)(6-3),Singles
5f21ec9fe7362f48426348b2,2017-03-13,Men,(27) Pablo Cuevas,Fabio Fognini,(27) Pablo Cuevas,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(6-1)(6-4),Singles
5f21ec9fe7362f48426348b3,2017-03-13,Men,(11) David Goffin,(22) Albert Ramos-Vinolas,(11) David Goffin,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(7-6)(6-4),Singles
5f21ec9fe7362f48426348b4,2017-03-13,Men,Vasek Pospisil,Dusan Lajovic,Dusan Lajovic,Third Round,Stadium 4,2017 ATP & WTA BNP Paribas Open,(7-6)(3-6)(5-7),Singles
5f21ec9fe7362f48426348b5,2017-03-13,Women,Lucie Safarova,(12) Venus Williams,(12) Venus Williams,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(4-6)(2-6),Singles
5f21ec9fe7362f48426348b6,2017-03-13,Women,(6) Agnieszka Radwanska,Peng Shuai,Peng Shuai,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(4-6)(4-6),Singles
5f21ec9fe7362f48426348b7,2017-03-13,Women,Katerina Siniakova,(13) Caroline Wozniacki,(13) Caroline Wozniacki,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(3-6)(1-6),Singles
5f21ec9fe7362f48426348b8,2017-03-13,Women,(14) Elena Vesnina,(25) Timea Babos,(14) Elena Vesnina,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(6-4)(1-6)(6-4),Singles
5f21ec9fe7362f48426348b9,2017-03-13,Women,(9) Madison Keys,Naomi Osaka,(9) Madison Keys,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(6-1)(6-4),Singles
5f21ec9fe7362f48426348ba,2017-03-13,Women,(28) Kristina Mladenovic,(4) Simona Halep,(28) Kristina Mladenovic,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(6-3)(6-3),Singles
5f21ec9fe7362f48426348bb,2017-03-13,Women,Pauline Parmentier,(2) Angelique Kerber,(2) Angelique Kerber,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(5-7)(6-3)(5-7),Singles
5f21ec9fe7362f48426348bc,2017-03-13,Women,Julia Goerges,Lauren Davis,Lauren Davis,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(1-6)(4-6),Singles
5f21ec9fe7362f48426348bd,2017-03-14,Men,(5) Rafael Nadal,(26) Fernando Verdasco,(5) Rafael Nadal,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(6-3)(7-5),Singles
5f21ec9fe7362f48426348be,2017-03-14,Men,(31) Juan Martin del Potro,(2) Novak Djokovic,(2) Novak Djokovic,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(5-7)(6-4)(1-6),Singles
5f21ec9fe7362f48426348bf,2017-03-14,Men,(17) Jack Sock,(12) Grigor Dimitrov,(17) Jack Sock,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(3-6)(6-3)(7-6),Singles
5f21ec9fe7362f48426348c0,2017-03-14,Men,(25) Gilles Muller,(4) Kei Nishikori,(4) Kei Nishikori,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(2-6)(2-6),Singles
5f21ec9fe7362f48426348c1,2017-03-14,Men,(24) Steve Johnson,(9) Roger Federer,(9) Roger Federer,Third Round,Stadium 1,2017 ATP & WTA BNP Paribas Open,(6-7)(6-7),Singles
5f21ec9fe7362f48426348c2,2017-03-14,Men,(15) Nick Kyrgios,(18) Alexander Zverev,(15) Nick Kyrgios,Third Round,Stadium 2,2017 ATP & WTA BNP Paribas Open,(6-3)(6-4),Singles
5f21ec9fe7362f48426348c3,2017-03-14,Men,Taylor Fritz,Malek Jaziri,Malek Jaziri,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(4-6)(6-3)(3-6),Singles
5f21ec9fe7362f48426348c4,2017-03-14,Men,(14) Lucas Pouille,Donald Young,Donald Young,Third Round,Stadium 3,2017 ATP & WTA BNP Paribas Open,(4-6)(6-1)(3-6),Singles
5f21eca3e7362f4842634962,2017-03-25,Women,(5) Agnieszka Radwanska,(26) Mirjana Lucic-Baroni,(26) Mirjana Lucic-Baroni,Third Round,Court 1,2017 ATP & WTA Miami Open,(0-6)(3-6),Singles
5f21eca3e7362f4842634963,2017-03-25,Women,(15) Barbora Strycova,Jana Cepelova,(15) Barbora Strycova,Third Round,Court 7,2017 ATP & WTA Miami Open,(6-2)(6-4),Singles
5f21eca3e7362f4842634964,2017-03-25,Women,Kirsten Flipkens,(4) Dominika Cibulkova,(4) Dominika Cibulkova,Third Round,Stadium,2017 ATP & WTA Miami Open,(2-6)(3-6),Singles
5f21eca3e7362f4842634965,2017-03-25,Women,Ajla Tomljanovic,Lucie Safarova,Lucie Safarova,Third Round,Court 2,2017 ATP & WTA Miami Open,(1-6)(3-6),Singles
5f21eca3e7362f4842634966,2017-03-25,Women,(27) Yulia Putintseva,(2) Karolina Pliskova,(2) Karolina Pliskova,Third Round,Court 1,2017 ATP & WTA Miami Open,(5-7)(3-6),Singles
5f21eca3e7362f4842634967,2017-03-25,Women,(6) Garbine Muguruza,(30) Zhang Shuai,(6) Garbine Muguruza,Third Round,Stadium,2017 ATP & WTA Miami Open,(4-6)(6-2)(6-2),Singles
5f21eca3e7362f4842634968,2017-03-25,Women,Sorana Cirstea,(12) Caroline Wozniacki,(12) Caroline Wozniacki,Third Round,Stadium,2017 ATP & WTA Miami Open,(4-6)(2-6),Singles
5f21eca3e7362f4842634969,2017-03-25,Women,(17) Anastasia Pavlyuchenkova,Bethanie Mattek-Sands,Bethanie Mattek-Sands,Third Round,Grandstand,2017 ATP & WTA Miami Open,(6-4)(0-6)(3-6),Singles
5f21eca3e7362f484263496a,2017-03-26,Men,Nicolas Mahut,Guido Pella,Nicolas Mahut,Third Round,Court 1,2017 ATP & WTA Miami Open,(6-4)(6-3),Singles
5f21eca3e7362f484263496b,2017-03-26,Men,Jared Donaldson,(3) Milos Raonic,Jared Donaldson,Third Round,Grandstand,2017 ATP & WTA Miami Open,,Singles
5f21eca3e7362f484263496c,2017-03-26,Men,(5) Rafael Nadal,(26) Philipp Kohlschreiber,(5) Rafael Nadal,Third Round,Stadium,2017 ATP & WTA Miami Open,(0-6)(6-2)(6-3),Singles
5f21eca3e7362f484263496d,2017-03-26,Men,Federico Delbonis,Jan-Lennard Struff,Federico Delbonis,Third Round,Court 1,2017 ATP & WTA Miami Open,(7-6)(6-1),Singles
5f21eca4e7362f484263496e,2017-03-26,Men,Jeremy Chardy,Fabio Fognini,Fabio Fognini,Third Round,Court 1,2017 ATP & WTA Miami Open,(6-3)(4-6)(4-6),Singles
5f21eca4e7362f484263496f,2017-03-26,Men,Benoit Paire,Donald Young,Donald Young,Third Round,Grandstand,2017 ATP & WTA Miami Open,(6-7)(4-6),Singles
5f21eca4e7362f4842634970,2017-03-26,Men,(13) Jack Sock,Jiri Vesely,(13) Jack Sock,Third Round,Stadium,2017 ATP & WTA Miami Open,(6-3)(7-6),Singles
5f21eca4e7362f4842634971,2017-03-26,Men,(25) Fernando Verdasco,(2) Kei Nishikori,(2) Kei Nishikori,Third Round,Stadium,2017 ATP & WTA Miami Open,(6-7)(7-6)(1-6),Singles
5f21eca4e7362f4842634972,2017-03-26,Women,Taylor Townsend,(7) Svetlana Kuznetsova,(7) Svetlana Kuznetsova,Third Round,Court 1,2017 ATP & WTA Miami Open,(4-6)(2-6),Singles
5f21eca4e7362f4842634973,2017-03-26,Women,Lara Arruabarrena,(8) Madison Keys,Lara Arruabarrena,Third Round,Grandstand,2017 ATP & WTA Miami Open,(7-5)(7-5),Singles
5f21eca4e7362f4842634974,2017-03-26,Women,(11) Venus Williams,Patricia Maria Tig,(11) Venus Williams,Third Round,Stadium,2017 ATP & WTA Miami Open,(6-3)(6-6),Singles
5f21eca4e7362f4842634975,2017-03-26,Women,Julia Goerges,Risa Ozaki,Risa Ozaki,Third Round,Court 2,2017 ATP & WTA Miami Open,(6-7)(3-6),Singles
5f21eca4e7362f4842634976,2017-03-26,Women,Peng Shuai,(14) Samantha Stosur,(14) Samantha Stosur,Third Round,Court 2,2017 ATP & WTA Miami Open,(6-4)(3-6)(5-7),Singles
